"","title","description","streetaddress","city","state","Year","lat","long"
"4111","Positions","(Disco)","4377 State Rd.","Cleveland","OH",1987,"41.4351652",-81.7066186
"4112","Summit Station","(L only)","2210 Summit St.","Columbus","OH",1987,"40.0085426",-83.0002345
"4113","Changes","","35 W. 5th St.","Dayton","OH",1987,"39.7566944",-84.1925415
"4114","Martinique","(Some L)","148 Salem Ave.","Dayton","OH",1987,"39.7634685",-84.2066807
"4115","Gaslight Inn","(Liquor) (Some L)","638 W. Main","Springfield","OH",1987,"39.9256133",-83.8225532
"4116","J.R.'s","(Some L,OC) (Use side door)","108 W. Washington","Springfield","OH",1987,"39.9227946",-83.8128204
"4117","David's Lounge","(Some L)","160 N. 4th","Steubenville","OH",1987,"40.3611138",-80.6144349
"4118","Main Event","(Some L)","3315 Youngstown Rd.","Warren","OH",1987,"41.2205693",-80.7802805
"4119","The Office","Some L,SM)(C1. Sun.)","126 Pine S.E.","Warren","OH",1987,"41.2356773",-80.816477
"4120","Angles","(Disco) (Some YC,L)","2117 N.W. 39th","Oklahoma City","OK",1987,"35.5116263",-97.5481078
"4121","D.J.'s","","2805 N.W. 36th","Oklahoma City","OK",1987,"35.508097",-97.5636993
"4122","K.A.'s Club","","2024 N.W. 11th","Oklahoma City","OK",1987,"35.4805648",-97.5473116
"4123","Razzy's","(Disco)","2120 N.W. 39th","Oklahoma City","OK",1987,"35.5111829",-97.548539
"4124","Sisters","","3201 N. May","Oklahoma City","OK",1987,"35.5025026",-97.5659134
"4125","Cassady'sTavern","(Some W,YC,L)(PT)(AlsoC-AH)","539E.13th","Eugene","OR",1987,"44.0456864",-123.0845644
"4126","Iron Gate Bar","(Disco-D downstairs) (Many L) (M-WE)","959 Pearl St.","Eugene","OR",1987,"44.0492797",-123.0895316
"4127","Riviera Room","","39 W. 10th Ave.","Eugene","OR",1987,"44.0489697",-123.0933132
"4128","Club 927","(Some L) (Disco) (Liquor)","927 S.E. Morrison","Portland","OR",1987,"45.517494",-122.656255
"4129","Embers","(The Avenue Disco)(D)(Some YC,L)(Adm.) (Liquor) at Couch","110 N.W. Broadway","Portland","OR",1987,"45.5239836",-122.6772242
"4130","Primary Domain","(Disco)","1033 N.W. 16th","Portland","OR",1987,"45.5305504",-122.6876963
"4131","Bumper's","","1930 State St. S.E.","Salem","OR",1987,"44.9343958",-123.0179427
"4132","Rosemary's","","2327 Hanover Ave.","Allentown","PA",1987,"40.62409",-75.4206698
"4133","Sea Horse Lounge","(Some L)","130 6th Ave.","Altoona","PA",1987,"40.5221781",-78.3876619
"4134","13th St. Pub","(SomeL)(WE*)","13th & Spruce","Easton","PA",1987,"40.688126",-75.227828
"4135","R&K's Club 13","","3412 W. 12th St.","Erie","PA",1987,"42.0953574",-80.1595621
"4136","Silver Slipper","","1315 State St.","Erie","PA",1987,"42.1222226",-80.0800244
"4137","Smitty's","(Some L,YC)","330 W . 26th St.","Erie","PA",1987,"42.1094508",-80.0809739
"4138","D-Gem Lounge","","4425 N. Front St.","Harrisburg","PA",1987,"40.3269559",-76.8991917
"4139","Tony's","(2 bars)(Disco) (Nights)(Some L) Nr. Latrobe & W. Moreland, City Airport (412) 423-6969","","Hostetter","PA",1987,"40.266182",-79.39837
"4140","Sundown Lounge","","429 N. Mulberry St.","Lancaster","PA",1987,"40.0447257",-76.3115557
"4141","Tally Ho","(Some YC,L)(Disco)(R upstairs)(Open Sun.)","201 W. Orange","Lancaster","PA",1987,"40.0393767",-76.3089318
"4142","Chadwyck Inn","(Some YC,L)(Zadar Disco—Sun.*)","50 S. Main St.","New Hope","PA",1987,"40.3630266",-74.9503317
"4143","Black Banana/CCC","(Some L) (Disco)","301 N. 3rd St.","Philadelphia","PA",1987,"39.9996813",-75.1357938
"4144","Bravo's Plaza","(Latins)(Some L)(Salsa Disco)","3600 N. 5th St.","Philadelphia","PA",1987,"40.0059256",-75.1373833
"4145","Catacombs","(Some M,L,B)(Juice Bar)","1127 Walnut St.","Philadelphia","PA",1987,"39.9491045",-75.160238
"4146","Firescape Lounge","","16th & South Sts.","Philadelphia","PA",1987,"39.943983",-75.169032
"4147","Mamzelle's","(L only)","204 S. Quince","Philadelphia","PA",1987,"39.9483481",-75.1599876
"4148","Sneakers","(Disco-WE)","7 N. 3rd St.","Philadelphia","PA",1987,"39.9505721",-75.1454399
"4149","Two-Four Club","(Below D.C.A.)","1221 St. James St.","Philadelphia","PA",1987,"39.9483551",-75.1616977
"4150","Tender Trap","(Some L) (Shadyside)","229 S. Highland Ave.","Pittsburgh","PA",1987,"40.4581413",-79.9248403
"4151","Glass Door","(Some M,L,B)(Disco)(Cl. Sun.)","221 N. 5th St.","Reading","PA",1987,"40.3390335",-75.9273331
"4152","Nostalgia","","1101 N. 9th St.","Reading","PA",1987,"40.3518943",-75.9192023
"4153","Scarab","(Disco)","724 Franklin","Reading","PA",1987,"40.3333981",-75.923143
"4154","Old Corner Hotel","(Some YC, L)(Disco)at Willow(Wed., Fri., Sat. only*)","328 Court St.","Williamsport","PA",1987,"41.2414895",-77.0022061
"4155","Boccahio ","(Some L) (Natives only)","Hato Rey","San Juan","PR",1987,"18.422578",-66.050955
"4156","Doncella 109","(Guest House)(Punta Las Marias)","Doncella 109","San Juan","PR",1987,"18.450768",-66.0395709
"4157","Marti's","(Some SM)","174 Railroad St.","Central Falls","RI",1987,"41.8892402",-71.3856192
"4158","Cabana","(Disco)","681 Valley","Providence","RI",1987,"41.8293588",-71.4343891
"4159","Traxx","(Some L)","416 Lincoln St.","Columbia","SC",1987,"33.9896649",-81.033625
"4160","Club Gemini","at Column","443 E. Stone","Greenville","SC",1987,"34.8601064",-82.3863194
"4161","Club 332","(Some L) (Disco)","332 S. Phillips","Sioux Falls","SD",1987,"43.5435941",-96.726466
"4162","Go Go Club","(Some L) (Disco)","1077 Duncan St.","Chattanooga","TN",1987,"35.0395236",-85.2871776
"4163","Connection ","(WE *)(Disco)(Some L)(Game room)","Sevier & Walnut","Johnson City","TN",1987,"36.311316",-82.355409
"4164","Eighth Day","","1382 Poplar","Memphis","TN",1987,"35.1441177",-90.0143177
"4165","Pendulum Dance Hall","(Disco)(D-upstairs)","92 N. Avalon","Memphis","TN",1987,"35.1404901",-90.0067229
"4166","P.W. Bump's","(Some L,RT)","238 N. Cleveland","Memphis","TN",1987,"35.145103",-90.0154638
"4167","Cowgirl","(WE*)","1715 Church St.","Nashville","TN",1987,"36.155266",-86.7963427
"4168","Ralph's","","515 2nd Ave. S.","Nashville","TN",1987,"36.1557612",-86.7716054
"4169","Warehouse 28","(Disco) (Cl. Tues.) (Some L)","2529 Franklin Rd.","Nashville","TN",1987,"35.9733963",-86.8329972
"4170","Maggie's","(Some L) (Disco) (Liquor)","1515 S. Harrison","Amarillo","TX",1987,"35.1981341",-101.8411098
"4171","Little Bears","(Some L)at Collins","701 E. Randol M ill","Arlington","TX",1987,"32.7499616",-97.0982051
"4172","Austin Alternative","","5500 S. Congress","Austin","TX",1987,"30.2061566",-97.7746504
"4173","Chances","","900 Red River","Austin","TX",1987,"30.2696149",-97.7364045
"4174","Copa","(Disco) (Some L) at Liberty","304 Orleans","Beaumont","TX",1987,"30.0838599",-94.1007538
"4175","Other Door","","1911 Staples","Corpus Christi","TX",1987,"27.768154",-97.4027496
"4176","Buddie's","(Some L)","3514 Mahanna","Dallas","TX",1987,"32.8242021",-96.8195288
"4177","High Country","","3121 Inwood","Dallas","TX",1987,"32.8263339",-96.8306206
"4178","Jug's","(Diesels)","2812 W. Henderson","Dallas","TX",1987,"32.8851053",-96.7614801
"4179","North Forty Saloon","","6316 Denton Dr.","Dallas","TX",1987,"32.8287006",-96.8390816
"4180","Sassy's Two","(Some L) (Disco)","3319 Raleigh","Dallas","TX",1987,"32.8198672",-96.8180468
"4181","Cedar Rail","(Some L)","801 Eagle","Denton","TX",1987,"33.2062917",-97.1403861
"4182","T.J.'s","(Many L)","1215 University Dr. E.","Denton","TX",1987,"33.2333264",-97.117337
"4183","Diamond Lil's","(Latins, L)(Disco)","308 S. Florence","El Paso","TX",1987,"31.7570601",-106.4819317
"4184","San Antonio Mining Co.","(Some L) (Patio)","800 E. San Antonio","El Paso","TX",1987,"31.7592294",-106.4815635
"4185","Vicky's Bar","","919 Delta","El Paso","TX",1987,"31.7573865",-106.4792303
"4186","Come Along Inn","(AH-WE)","515 S. Jennings","Ft. Worth","TX",1987,"32.73874",-97.3296726
"4187","Other Place","(Disco) (Some L) (Go go boys)","200 N. Vacek","Ft. Worth","TX",1987,"32.7605387",-97.3518544
"4188","Partners","(Disco)","1612 Park PL","Ft. Worth","TX",1987,"32.726044",-97.3443556
"4189","Bacchus","","523 Lovett","Houston","TX",1987,"29.7432632",-95.3883309
"4190","Copa","(Disco) (Twinkies, L)","2631 Richmond","Houston","TX",1987,"29.7337982",-95.418992
"4191","Just Marion & Lynn's","","903 Richmond","Houston","TX",1987,"29.7343579",-95.3904189
"4192","Kindred Spirits","(Disco)","4902 Richmond","Houston","TX",1987,"29.732297",-95.4589015
"4193","Bumpers","(Disco)","1617 N. 11 1/2 St.","McAllen","TX",1987,"26.2188884",-98.2286678
"4194","Other Face","(Many L) (Disco)","200 N. 29th St.","McAllen","TX",1987,"26.2089739",-98.2527399
"4195","Nite Spot","(Some YC, L) (Disco) (Odessa)","8401 Andrews Hwy.","Odessa","TX",1987,"31.9304126",-102.4005506
"4196","Phase III","(Some L)","10 N. Taylor","San Angelo","TX",1987,"31.4528095",-100.464464
"4197","Jezebel","","8755 Wurzbach","San Antonio","TX",1987,"29.5242934",-98.5696618
"4198","Rose","(Disco)","4121 Gardendale","San Antonio","TX",1987,"29.5221887",-98.5664478
"4199","Hush","(Some L)","2812 N . 19th St.","Waco","TX",1987,"31.5706366",-97.1662099
"4200","Lifestyle","(Some L)","711 10th St.","Wichita Falls","TX",1987,"33.9101165",-98.4897532
"4201","Peggy's Place","(Some L)","703 Travis","Wichita Falls","TX",1987,"33.9114329",-98.4947844
"4202","Blue Horizon","(Disco) (Some L)","430 25th St.","Ogden","UT",1987,"41.2209042",-111.970268
"4203","Puss 'n Boots","","996 S. Redwood Rd.","Salt Lake City","UT",1987,"40.7474987",-111.9397252
"4204","Colors","(Some L)","20 Elliott St.","Brattleboro","VT",1987,"42.8519106",-72.5584237
"4205","Green Hope Farms","(Guest House)(802) 533-7772","","East Hardwick","VT",1987,"44.520629",-72.307529
"4206","Cue","(Some L) (Disco)","4601 Killam","Norfolk","VA",1987,"36.885804",-76.29858
"4207","Hershee Bar","(Disco)","6117 Sewells Pt. Rd.","Norfolk","VA",1987,"36.8903051",-76.239013
"4208","Late Show","(Disco) (Some L)(Rear entrance)","113 E. Princess Anne Rd.","Norfolk","VA",1987,"36.8606543",-76.2873537
"4209","Shirley's","(Also C, R-AH)","811 Colley Ave.","Norfolk","VA",1987,"36.8628169",-76.3011752
"4210","Scandal's","(Disco) (Some L)","2001 Franklin","Richmond","VA",1987,"37.5322231",-77.425091
"4211","Backstreet","(Some L)","356 Salem Ave.","Roanoke","VA",1987,"37.2721279",-79.9481168
"4212","The Park","(Some L,YC) (Disco)","615 Salem Ave.","Roanoke","VA",1987,"37.2729801",-79.9527866
"4213","Rumors","(See ad next page)(Some YC,L)","1317 N. State St.","Bellingham","WA",1987,"48.7491201",-122.4764828
"4214","Eastlake East","(Disco)","101 Eastlake East","Seattle","WA",1987,"47.6187636",-122.3293839
"4215","722 Club","(Some L) (Disco)","722 Commerce","Tacoma","WA",1987,"47.2568958",-122.4403731
"4216","Red Apple Lounge","","57 E. Main","Walla Walla","WA",1987,"46.0679715",-118.3378604
"4217","Shamrock","(WE only*)","320 Princeton Ave.","Bluefield","WV",1987,"37.2694427",-81.2242839
"4218","Fusions","(Some L)","1003 Quarrier St.","Charleston","WV",1987,"38.3485071",-81.6336261
"4219","Grand Palace","(Disco) (Occ. S) (Some L)","617 Brooks St.","Charleston","WV",1987,"38.3500112",-81.6256421
"4220","Long Branch","(Disco)","808 Morris St.","Charleston","WV",1987,"38.3498688",-81.6224911
"4221","1101 West","(Some L)","1101 W. Wisconsin Ave.","Appleton","WI",1987,"44.2728322",-88.4226505
"4222","Myrn'a","(Some L)","2 N. Main St.","Fond Du Lac","WI",1987,"43.7789992",-88.4471791
"4223","Loft","","2328 University","Green Bay","WI",1987,"44.5313196",-87.9210482
"4224","Club 94","(Disco) (Some L)","9001 120th Ave.","Kenosha","WI",1987,"42.5437968",-87.951417
"4225","Tattoo's","(Some L)","1542 Rose St.","La Crosse","WI",1987,"43.8460448",-91.2478013
"4226","Back East","(Cheri's) (Many L) (Disco) (WE*)","508 E. Wilson","Madison","WI",1987,"43.0760831",-89.3767151
"4227","Beer Garden","","3743 W. Vliet","Milwaukee","WI",1987,"43.048481",-87.960924
"4228","DK's","","135 E. National","Milwaukee","WI",1987,"43.02307",-87.9100927
"4229","Fannie's","","200 E. Washington","Milwaukee","WI",1987,"43.020368",-87.9096329
"4230","Hot Legs","","814 S. 2nd St.","Milwaukee","WI",1987,"43.0228069",-87.9123152
"4231","27th St. Danceteria","(Disco) (Some L)","618 N . 27th St.","Milwaukee","WI",1987,"43.0377251",-87.9477372
"4232","Jo Dee's","(Some L) (Snacks) (Beer garden)","2139 Racine","Racine","WI",1987,"42.7261309",-87.7828523
"4233","Main Club","(Some W,L)","1813 N. 3rd St.","Superior","WI",1987,"46.7354629",-92.1044887
"4234","Maynards","(Looks promising) (Some L)","1809 High Bridge Blvd.","Superior","WI",1987,"46.7207737",-92.1040796
"4235","Molly & Oscar's","(Some L)","405 Tower Ave.","Superior","WI",1987,"46.7335755",-92.1041987
"4236","Trio","","820 Tower","Superior","WI",1987,"46.7282391",-92.1036781
"4237","Bill's Club","(Many L)","208 N. 23rd St.","Birmingham","AL",1988,"33.5176803",-86.8025428
"4238","Atlantis","(Some YC,L)","2572 Sparkman Dr.","Huntsville","AL",1988,"34.763722",-86.5975022
"4239","Corral","(Some W, OC, L) (Late*)","54 S. Conception","Mobile","AL",1988,"30.6903954",-88.0426607
"4240","Society Lounge","(L, B)","53 Conception","Mobile","AL",1988,"30.6905321",-88.0423188
"4241","Skeeters","(Some L) (AH-Weekdays*)","150 Lee St.","Montgomery","AL",1988,"32.3765465",-86.3095465
"4242","The Village","(Disco) (Some L)","225 E. 5th Ave.","Anchorage","AK",1988,"61.2177897",-149.8801505
"4243","Farrah's","(Some L,YC) (Disco)","4158 Grand Ave.","Phoenix","AZ",1988,"33.506892",-112.147393
"4244","Incognito Lounge","","2424 E. Thomas Rd.","Phoenix","AZ",1988,"33.4806218",-112.028937
"4245","New Moon","(Disco)","3108 E. McDowell Rd.","Phoenix","AZ",1988,"33.4660819",-112.0154764
"4246","Collette's","","3143 E. Speedway","Tucson","AZ",1988,"32.2363608",-110.9252135
"4247","J.P.'s Cameo Lounge","(Some L) (Cruisy)","232 S. 4th Ave.","Yuma","AZ",1988,"32.7226362",-114.6247963
"4248","Village Landing","(Disco)","3028 N. 6th St.","Ft. Smith","AR",1988,"35.4090865",-94.4003782
"4249","Fifth Gear","(Some L) (Side entrance)","3519 Old Cantrell Rd.","Little Rock","AR",1988,"34.7647864",-92.3119574
"4250","Silver Dollar","","2710 Asher Ave.","Little Rock","AR",1988,"34.7314969",-92.3048252
"4251","Trade Winds","(Disco)","1209 20th St.","Bakersfield","CA",1988,"35.3769843",-119.0156387
"4252","Driftwood Tavern","(WE*)","1st & 'C' Sts.","Eureka","CA",1988,"40.802071",-124.163673
"4253","High Energy","(Unisex) (Some L) (Disco)","2250 N. Weber","Fresno","CA",1988,"36.7709896",-119.8329245
"4254","Palace Saloon","","4030 E. Belmont","Fresno","CA",1988,"36.7502101",-119.7573238
"4255","D.O.K West","(Some L) (Disco) (WE*)","12889 Garden Grove Blvd.","Garden Grove","CA",1988,"33.7744991",-117.907669
"4256","Driftwood Lounge","","22170 Mission Blvd.","Hayward","CA",1988,"37.6771218",-122.0895512
"4257","Main Street","(Some OC,L)","1460 S. Coast Hwy.","Laguna Beach","CA",1988,"33.5315574",-117.7741919
"4258","Executive Suite","(Liquor) (Disco)","3428 Pacific Coast Hwy.","Long Beach","CA",1988,"33.7895131",-118.1516156
"4259","Hoop's Coop","","2718 E. Anaheim Blvd.","Long Beach","CA",1988,"33.7824589",-118.1596465
"4260","Le Chat","(Some L) (Liquor)","1435 E. Broadway","Long Beach","CA",1988,"33.7682248",-118.1734759
"4261","Que Sera Sera","(Disco) (Liquor)","1923 E. 7th St.","Long Beach","CA",1988,"33.7756109",-118.1680968
"4262","Sylvia's","(Some L) (Disco)","6101 Cherry","Long Beach","CA",1988,"33.8656836",-118.1688826
"4263","Peanuts","(Disco)","7969 Santa Monica Blvd.","Hollywood West","CA",1988,"34.0910919",-118.3635911
"4264","The Palms","(L*) (Disco)","8572 Santa Monica Blvd.","Hollywood West","CA",1988,"34.0876889",-118.3787912
"4265","Big Horn","(Liquor) (N. Hollywood)","4882 Lankershim Blvd.","Valley","CA",1988,"34.1598544",-118.3712497
"4266","Club 22","(N. Hollywood)","4882 Lankershim","Valley","CA",1988,"34.1598544",-118.3712497
"4267","In Touch East","(Liquor) (N. Hollywood)","10437 Burbank","Valley","CA",1988,"34.1808392",-118.3089661
"4268","Rumors","(Liquor) (N. Hollywood)","10622 Magnolia","Valley","CA",1988,"36.778261",-119.4179324
"4269","Connection","","4363 Sepulveda","West Los Angeles","CA",1988,"34.1494975",-118.4681716
"4270","Transfer","","2214 Stoner","West Los Angeles","CA",1988,"34.0333821",-118.4482291
"4271","Brave Bull","(Disco) (Some L)","701 S. 9th St.","Modesto","CA",1988,"37.6203997",-120.9858206
"4272","Mustang Club","(Some L) (WE*)","413 N. 7th St.","Modesto","CA",1988,"37.6328087",-120.9967669
"4273","Gloria's Bar","(Some L) (Heritage House)","1973 N. Palm Canyon Dr.","Palm Springs","CA",1988,"33.8471028",-116.5473
"4274","Smoke Tree Villa","","1586 E. Palm Canyon Dr.","Palm Springs","CA",1988,"33.8019627",-116.5303112
"4275","Vermie's","(Disco)","3772 E. Foothill Blvd.","Pasadena","CA",1988,"34.1500484",-118.0708707
"4276","Robbie's","(Disco)","390 Pomona Mall East","Pomona","CA",1988,"34.0577566",-117.7472522
"4277","Cleo's","(Some L) (liquor)","2840 Auburn","Sacramento","CA",1988,"38.6316737",-121.3959251
"4278","Once in a Blue Moon","(Some L) (Liquor) (Lunch)","2565 Franklin at Broadway","Sacramento","CA",1988,"38.5563206",-121.472585
"4279","Stage Door","(Some L) (Highland)","26790 E. 5th St.","San Bernardino","CA",1988,"34.1087469",-117.2199109
"4280","Box Office","(Disco)","4450 Alvarado Canyon Rd.","San Diego","CA",1988,"32.7800044",-117.1000544
"4281","Francine's","","4149 18th St.","Castro Village","CA",1988,"37.7606565",-122.4360035
"4282","Clementina's Baybrick Inn","","1190 Folsom St.","Folsom","CA",1988,"37.775454",-122.410026
"4283","Maud's","","937 Cole St.","Haight, Filmore & West- S.F.","CA",1988,"37.7652923",-122.4500469
"4284","Peg's Place","","4737 Geary","San Francisco","CA",1988,"-122.47032",37.780494
"4285","A Little More","(Some L) (Disco-D-WE only)","702 15th St. at Potrero","Mission District","CA",1988,"37.7593844",-122.4068909
"4286","Amelia's","(Disco)","647 Valencia","Mission District","CA",1988,"37.7625064",-122.4214116
"4287","Wildside West","","424 Cortland","Mission District","CA",1988,"37.7635614",-122.4173724
"4288","Bill's","(Eagle)(Some M, W, L) (C-AH-WE)","16024 E. 14th St.","San Leandro","CA",1988,"37.6984727",-122.1184584
"4289","Journey's Inn","(Beer & wine) (Disco D —Thu.-Sun. *) (CI. midnight other nights) (Some L)","2115 Broad St.","San Luis Obispo","CA",1988,"35.2708044",-120.6577598
"4290","Sassy's","(Disco)","220 S. 'B' St.","San Mateo","CA",1988,"37.56598",-122.3230912
"4291","Unicorn","(WE * ) (Cruisy) Some W,SM,L)","30 W. Cota","Santa Barbara","CA",1988,"34.4170867",-119.6977695
"4292","Savoy","(Disco)","3546 Flora Vista","Santa Clara","CA",1988,"37.3532549",-121.9924746
"4293","Faces","(Some YC, L)(Disco) (W. Industrial Park)","115 Harvey","Santa Cruz","CA",1988,"36.9832169",-122.0336233
"4294","Santa Rosa Inn","(Some L)","4302 Santa Rosa Ave.","Santa Rosa","CA",1988,"38.3735645",-122.712358
"4295","Scene One","(Disco)","340 N. Azusa","West Covina","CA",1988,"34.0769993",-117.9073534
"4296","Numbers","(Some L)","2001 E. LaSalle","Colorado Springs","CO",1988,"38.8595715",-104.7927619
"4297","Denver Detour","(L,OC)","551 E. Colfax","Denver","CO",1988,"39.7402187",-104.9803592
"4298","Lipps","(Disco)","6300 W. Colfax Ave.","Denver","CO",1988,"39.7398844",-105.0668095
"4299","The Grove","(Twinkies, L)(Disco) (3.2 beer)","1618 E. 17th Ave.","Denver","CO",1988,"39.7430265",-104.9679002
"4300","Three Sisters","(Known as the 'Six Tits') (Disco","3358 Mariposa","Denver","CO",1988,"39.7642851",-105.0027247
"4301","El Chapel","","217 E. Northern","Pueblo","CO",1988,"38.2443008",-104.6093046
"4302","Annie's Next Page","(Some L)","1246 Main St.","Bridgeport","CT",1988,"41.1817097",-73.1901315
"4303","Promises","(Disco)(Some L)","1245 Dixwell Ave.","Hamden","CT",1988,"41.3472084",-72.9314499
"4304","Commercial St. West Cafe, Ltd.","(Disco)","438 Wethersfield Ave.","Hartford","CT",1988,"41.7439217",-72.6725934
"4305","Partners","(Some L)(3 floors)(Disco) (Game rooms)","365 Crown St.","New Haven","CT",1988,"41.30801",-72.9340374
"4306","Nomad Village","(Rear)(Disco)","Rt. 1, east side, 3 mi. N. in Tower Shores","Bethany Beach","DE",1988,"38.539556",-75.055181
"4307","Hung Jury","(L-Sat nights*)","1819 'H' St.","Washington","DC",1988,"38.8993921",-77.0425391
"4308","Phase One","","525 8th St. S.E.","Washington","DC",1988,"38.8819626",-76.9952897
"4309","Fantasies","(Disco) (Some L)","495 N.E. 20th St.","Boca Raton","FL",1988,"26.3686841",-80.0783565
"4310","Melody","(Disco)(Some L)","6395 N. Atlantic Ave.","Cape Canaveral","FL",1988,"28.3757873",-80.6061952
"4311","Lifestyles","(Liquor)(Some L )","1303 Del Prado","Cape Coral","FL",1988,"26.6282099",-81.9403985
"4312","Pro Shop","(Some L) (Disco)","840 Cleveland","Clearwater","FL",1988,"27.9658164",-82.7945139
"4313","Partners","(Mostly L)","625 E. Dania Beach Blvd.","Dania","FL",1988,"26.0533155",-80.132403
"4314","Zodiac Lounge","(Disco) (Some L) (S. Daytona Beach)","1654 S. Ridgewood","Daytona Beach","FL",1988,"29.1818144",-81.0079898
"4315","Dallape's Lounge","(Some L)","325 Main St.","Dunedin","FL",1988,"28.0117824",-82.7892182
"4316","J.J.'s Otherside","","2283 Wilton Dr.","Ft. Lauderdale","FL",1988,"26.1571585",-80.1374938
"4317","Jo's Little Dude","(S—WE*)","2952 Roosevelt Blvd.","Jacksonville","FL",1988,"30.3136742",-81.7034756
"4318","Copa Key West","(Some YC,L)(W—Levi bar in back) (Disco) (Garden Bar)","623 Duval St.","Key West","FL",1988,"24.5543023",-81.8013198
"4319","Kathy's Place","","23 S. Dixie Hwy.","Lake Worth","FL",1988,"26.6149904",-80.0575958
"4320","Saturdays Lounge","(Disco) (Some W,L)(S-Thu.)(WE*) (1 mi. E. of 1-95 on Rt. 192, W. Melbourne)","9760 W. New Haven Ave.","Melbourne","FL",1988,"28.0787604",-80.6645228
"4321","Cherry Grove","","2490 S.W. 17th","Miami","FL",1988,"25.7557509",-80.2362623
"4322","Blockhouse Disco","(In Cell Block)","3400 S. Orange Blossom","Orlando","FL",1988,"28.507431",-81.3976493
"4323","Faces","(Sun T-D)","4910 Edgewater","Orlando","FL",1988,"28.6040887",-81.4079151
"4324","Southern Nights","(Some L,M)(Disco) (Wed-*)(Liquor)","375 S. Bumby Ave.","Orlando","FL",1988,"28.5390305",-81.3515575
"4325","Nite Owl","","Intendencia & Jefferson","Pensacola","FL",1988,"30.410485",-87.21323
"4326","Red Carpet","","204 Old Corry Rd.","Pensacola","FL",1988,"30.404382",-87.2738579
"4327","Cheshire Cat Lounge","(Some L)","4918 Gulfport Blvd.","St. Petersburg","FL",1988,"27.7480621",-82.7004197
"4328","Engine Room","(Some W,L)","1020 S. 4th St.","St. Petersburg","FL",1988,"27.7599732",-82.6379823
"4329","Marilyn's Closet","","8302 N. 4th St.","St. Petersburg","FL",1988,"27.8479376",-82.6390014
"4330","Paradise","(Some L)","14802 N. Nebraska","Tampa","FL",1988,"28.0832792",-82.4516779
"4331","Rene's","(Disco) Some B, L)","2605 W. Kennedy","Tampa","FL",1988,"27.9451655",-82.4869759
"4332","Sahara","","4043 W. Kennedy","Tampa","FL",1988,"27.9448917",-82.5115436
"4333","Tropical Heatwave","","900 N. Dale Mabry","Tampa","FL",1988,"27.9517512",-82.5061078
"4334","Mata Hari's","","630 Okeechobee","West Palm Beach","FL",1988,"26.7048964",-80.0576367
"4335","Sports Page","(Disco)","2069 Cheshire Bridge Rd.","Atlanta","FL",1988,"33.8115368",-84.3552249
"4336","The Rose","","2345 Cheshire Bridge Rd.","Atlanta","FL",1988,"33.8191337",-84.3503435
"4337","Tower Lounge","","735 Ralph McGill","Atlanta","FL",1988,"33.765206",-84.362259
"4338","Pegasus","(Disco) (Some L)","410 Cotton","Macon","FL",1988,"30.4946442",-84.2790669
"4339","Members Only Club","(Some YC,L)(Disco)","1702 E. Park Ave.","Valdosta","FL",1988,"30.8585238",-83.2594645
"4340","Partners","","802 Kapiolani Blvd.","Honolulu","HI",1988,"21.3004599",-157.8534032
"4341","Stop Lite","(Disco)(Some L)","233 S. 10th St.","Boise","ID",1988,"43.6157883",-116.2068228
"4342","P.W. Hoseapples","(Some L) (Wed. & Thu. nights only)","500 S. Asbury","Moscow","ID",1988,"46.7308661",-117.0050099
"4343","Charley's","(Some YC,L)","248 N. Main St.","Pocatello","ID",1988,"42.8634863",-112.4518962
"4344","Kelly's Our Way II","(Some L)(Disco)","648 State Line Ave.","Calumet City","IL",1988,"41.6169744",-87.5254579
"4345","Patch","","2011 55th St.","Calumet City","IL",1988,"41.7894479",-87.8963578
"4346","Pour House","(Some L)(Disco)","103 155th St.","Calumet City","IL",1988,"41.6136548",-87.5277871
"4347","Main Street East","(Some L)(Disco)","213 E. Main St.","Carbondale","IL",1988,"37.7272867",-89.2144906
"4348","Act III","(Some L)","855 W. Belmont","Chicago","IL",1988,"41.9396851",-87.6515203
"4349","Closet","(Some L)","3325 N. Broadway","Chicago","IL",1988,"41.9426667",-87.6442871
"4350","Factory Pub","(Some L)","1665 W. Fullerton","Chicago","IL",1988,"41.9249445",-87.6706624
"4351","His 'n' Hers","(Some L)","944 W. Addison","Chicago","IL",1988,"41.9473849",-87.653643
"4352","Augie's & C.K.'s","","3726 N. Broadway","Chicago","IL",1988,"41.9498948",-87.6490126
"4353","Dolores & Eddie's","(Some L)","3700 N. Broadway","Chicago","IL",1988,"41.9493155",-87.6486768
"4354","Foxy Ladies Studio","","3739 W. Fullerton","Chicago","IL",1988,"41.9243398",-87.7209462
"4355","J.J.'s","","6406 N. Clark","Chicago","IL",1988,"41.9984135",-87.6710109
"4356","Lost & Found","","3058 W. Irving Park Rd.","Chicago","IL",1988,"41.9541486",-87.7053631
"4357","Amen Corner","(Some L)","7643 1/2 S. Cottage Grove","Chicago","IL",1988,"41.7554641",-87.604983
"4358","Innbetween","(Some L)","6301 S. Harlem","Chicago","IL",1988,"41.7770024",-87.8005157
"4359","Willie's Lounge","(Some L)","8105 S. Cottage Grove","Chicago","IL",1988,"41.7474122",-87.6047244
"4360","Helen Schrader's","(Tired S) )(WE*) Some L)","205 N. 5th St.","East St. Louis","IL",1988,"38.628263",-90.1549606
